# ts,sessionnum,Breath Rate,Heart Rate,ST Change,Cadence,Body Power,Body Shock,Altitude,UGE,HRV,PEP,LVET,QOS,Device QTc,Device BR,Device HR,Device ST,Device Cadence,Device Shock,FF QOS,Device Afib,Device Calories,Device Stress,Device Power,ACCY values
9668000,481,7,48,-35,0,0,0,20602,0,39,37,0,95,447,12,48,-10,0,0,91,1,0,14,117760,214
9688000,482,3,49,-34,0,0,0,15074,0,50,36,0,95,436,14,48,-20,0,0,85,1,0,11,136192,214
9708000,483,10,49,-41,0,0,0,20416,0,80,37,0,95,468,15,50,-10,0,0,83,1,0,11,133120,215
9729000,484,14,53,-39,0,0,0,17970,0,72,38,0,95,467,13,53,-20,0,0,92,1,0,5,120832,214
9749000,485,15,51,-41,0,0,0,20470,0,31,38,0,95,450,12,52,-20,0,0,86,1,0,18,133120,215
9769000,486,10,49,-41,0,0,0,17974,0,35,35,0,95,433,12,50,-30,0,0,90,1,0,17,125952,216
9789000,487,4,49,-34,0,0,0,20338,0,32,37,0,95,438,11,49,-20,0,0,88,1,0,17,139264,215
9809000,488,7,48,-32,0,0,0,14904,0,90,36,0,95,438,13,48,-20,0,0,85,1,0,0,145408,213
9829000,489,4,47,-44,0,0,0,20506,0,151,36,0,95,420,14,50,-30,0,0,83,1,0,0,121856,215
9849000,490,10,48,-35,0,0,0,17873,0,153,36,0,95,438,14,49,-20,0,0,88,1,0,0,122880,216
9869000,491,11,50,-35,0,0,0,20594,0,96,37,0,95,437,12,48,-20,0,0,86,1,0,1,109568,215
9889000,492,7,48,-37,0,0,0,18088,0,42,35,0,95,438,14,49,-20,0,0,84,1,0,15,119808,215
9909000,493,0,48,-36,0,0,0,20395,0,113,37,0,95,434,14,50,-10,0,0,86,1,0,0,135168,216
9930000,494,7,49,-40,0,0,0,15172,0,137,34,0,95,430,12,50,-20,0,0,91,1,0,0,126976,216
9950000,495,4,47,-32,0,0,0,20484,0,119,35,0,95,438,14,48,-30,0,0,85,1,0,0,131072,215
9970000,496,10,50,-42,0,0,0,17720,0,109,34,0,95,438,14,49,-30,0,0,91,1,0,0,122880,214
9990000,497,7,50,-26,0,0,0,20475,0,73,36,0,95,442,13,50,-30,0,0,83,1,0,0,119808,215
10010000,498,3,48,-46,0,0,0,18248,0,98,37,0,95,425,14,49,-40,0,0,85,1,0,5,130048,216
10030000,499,4,48,-41,0,0,0,20521,0,99,37,0,95,423,12,48,-30,0,0,91,1,0,0,124928,215
10050000,500,5,51,-31,0,0,0,13741,0,45,38,0,95,466,12,49,-10,0,0,83,1,0,13,132096,230
10070000,501,3,64,0,0,0,0,18443,0,34,42,0,95,503,12,64,0,0,0,81,1,0,20,103424,213
10090000,502,8,48,-2,0,0,0,17626,0,34,40,0,95,441,12,53,20,0,0,81,1,0,17,132096,211
10110000,503,3,53,-4,0,0,0,20508,0,82,41,0,95,473,13,55,10,0,0,82,6,0,3,126976,211
10131000,504,11,46,-14,0,0,0,18395,0,102,39,0,95,417,12,45,0,0,0,91,1,0,0,117760,210
10151000,505,3,51,-2,0,0,0,20551,0,80,41,0,95,465,13,49,10,0,0,85,1,0,3,107520,212
10171000,506,8,47,-11,0,0,0,15377,0,88,38,0,95,430,11,47,0,0,0,92,1,0,2,117760,211
10191000,507,10,47,4,0,0,0,20670,0,83,42,0,95,436,11,47,10,0,0,89,1,0,3,111616,210
10211000,508,7,47,-7,0,0,0,17576,0,81,39,0,95,439,14,47,10,0,0,86,1,0,3,119808,209
10231000,509,7,48,-10,0,0,0,20660,0,124,41,0,95,443,14,48,0,0,0,86,6,0,0,102400,209
10251000,510,3,47,-15,0,0,0,18486,0,117,42,0,95,446,13,48,0,0,0,86,6,0,0,97280,209
10271000,511,4,47,-3,0,0,0,20601,0,91,40,0,95,455,12,47,0,0,0,87,6,0,2,87040,209
10291000,512,3,52,-22,0,0,0,15101,0,91,40,0,95,448,12,50,10,0,0,85,6,0,1,98304,215
10311000,513,7,48,-15,0,0,0,20658,0,92,38,0,95,431,12,61,0,0,0,83,6,0,1,57344,219
10332000,514,10,48,-20,0,0,0,17365,0,77,39,0,95,429,11,48,0,0,0,88,6,0,4,70656,220
10352000,515,7,48,-20,0,0,0,20297,0,101,39,0,95,476,15,52,10,0,0,85,1,0,4,60416,222
10372000,516,4,48,-19,0,0,0,18655,0,101,38,0,95,428,12,48,0,0,0,90,6,0,0,54272,221
10392000,517,4,53,-20,0,0,0,14325,0,126,39,0,95,477,14,51,0,0,0,81,6,0,0,78848,240
10412000,518,4,47,-17,0,0,0,15488,0,121,39,0,95,419,12,54,10,0,0,91,6,0,0,48128,283
10432000,519,11,47,-14,0,0,0,20616,0,88,40,0,95,434,13,47,0,0,0,91,1,0,6,54272,281
10452000,520,3,48,-4,0,0,0,17389,0,36,38,0,95,438,12,48,0,0,0,88,1,0,13,51200,280
10472000,521,4,49,18,0,0,0,20447,0,80,41,0,95,441,12,49,0,0,0,86,1,0,0,47104,281
10492000,522,3,47,-12,0,0,0,18833,0,126,40,0,95,441,11,49,0,0,0,84,6,0,0,57344,282
10512000,523,7,49,-17,0,0,0,20612,0,133,39,0,95,440,12,49,0,0,0,86,6,0,0,59392,282
10533000,524,3,51,-17,0,0,0,15587,0,89,39,0,95,441,13,51,0,0,0,89,1,0,3,68608,283
10553000,525,12,52,-20,0,0,0,20458,0,75,37,0,95,453,13,52,0,0,0,86,6,0,2,63488,282
10573000,526,12,52,-21,0,0,0,17258,0,136,39,0,95,440,11,54,0,0,0,84,6,0,0,67584,282
10593000,527,6,55,-31,0,0,0,20556,0,153,39,0,95,457,12,55,-10,0,0,87,1,0,0,86016,283
10613000,528,3,53,-22,0,0,0,18949,0,85,40,0,95,459,12,53,0,0,0,91,1,0,0,75776,283
10633000,529,3,54,-26,0,0,0,20760,0,42,41,0,95,466,14,55,-10,0,0,88,1,0,10,58368,281
10653000,530,4,53,-25,0,0,0,15170,0,58,40,0,95,451,14,53,-10,0,0,92,1,0,9,84992,280
10673000,531,3,53,-25,0,0,0,18526,0,59,36,0,95,455,13,56,0,0,0,89,1,0,12,103424,271
10693000,532,8,52,-9,0,0,0,17160,0,80,38,0,95,447,13,53,0,0,0,86,1,0,4,90112,267
10713000,533,10,51,-25,0,0,0,20536,0,68,39,0,95,445,12,52,0,0,0,92,1,0,6,97280,267
10734000,534,14,52,-26,0,0,0,19079,0,66,39,0,95,445,12,52,0,0,0,92,1,0,6,84992,268
10754000,535,9,53,-25,0,0,0,20557,0,84,39,0,95,462,10,53,-10,0,0,85,1,0,3,91136,268
10774000,536,3,55,-25,0,0,0,15726,0,119,39,0,95,452,10,55,-10,0,0,89,1,0,0,92160,267
10794000,537,4,54,-26,0,0,0,20575,0,115,38,0,95,456,11,55,0,0,0,89,1,0,0,89088,267
10814000,538,9,54,-4,0,0,0,17094,0,60,38,0,95,458,12,54,-10,0,0,85,1,0,9,81920,268
10834000,539,10,52,-37,0,0,0,20458,0,69,39,0,95,459,14,52,-10,0,0,90,1,0,10,110592,268
10854000,540,7,52,-23,0,0,0,19293,0,71,41,0,95,447,13,52,0,0,0,92,1,0,2,86016,269
10874000,541,3,52,-23,0,0,0,20685,0,21,40,0,95,448,12,52,0,0,0,92,1,0,24,84992,268
10894000,542,3,53,-26,0,0,0,15737,0,23,40,0,95,455,12,53,0,0,0,91,1,0,24,102400,270
10914000,543,7,52,-18,0,0,0,20562,0,23,37,0,95,453,11,52,0,0,0,91,1,0,24,87040,269
10935000,544,10,52,-24,0,0,0,16975,0,20,40,0,95,448,12,52,-10,0,0,87,1,0,25,91136,269
10955000,545,10,53,-27,0,0,0,20580,0,19,39,0,95,452,12,53,0,0,0,92,1,0,27,88064,269
10975000,546,7,54,-23,0,0,0,19268,0,18,40,0,95,468,10,54,0,0,0,87,1,0,29,82944,269
10995000,547,3,54,-31,0,0,0,20567,0,131,38,0,95,449,11,56,0,0,0,87,1,0,1,90112,269
11015000,548,4,55,-21,0,0,0,15961,0,111,36,0,95,454,11,56,0,0,0,84,1,0,0,92160,272
11035000,549,3,54,-26,0,0,0,20608,0,63,41,0,95,448,11,54,0,0,0,92,1,0,8,87040,270
11055000,550,8,53,-33,0,0,0,16898,0,24,39,0,95,442,14,53,0,0,0,89,1,0,24,92160,270
11075000,551,4,52,-8,0,0,0,20584,0,70,39,0,95,441,13,52,0,0,0,87,1,0,6,88064,269
11095000,552,3,51,-21,0,0,0,19629,0,92,40,0,95,443,12,54,0,0,0,89,1,0,1,88064,269
11115000,553,9,52,-19,0,0,0,20212,0,66,37,0,95,450,15,52,0,0,0,88,1,0,7,89088,264
11136000,554,3,51,-21,0,0,0,16023,0,63,38,0,95,442,13,51,0,0,0,91,1,0,8,86016,264
11156000,555,9,50,-19,0,0,0,20602,0,24,38,0,95,430,12,50,0,0,0,92,1,0,8,89088,263
11176000,556,3,49,-17,0,0,0,16829,0,32,38,0,95,425,12,49,0,0,0,90,1,0,21,84992,262
11196000,557,10,49,-19,0,0,0,20660,0,33,37,0,95,442,11,49,0,0,0,91,1,0,18,98304,263
11216000,558,3,51,-21,0,0,0,19690,0,25,39,0,95,450,11,51,0,0,0,92,1,0,20,86016,263
11236000,559,4,50,-28,0,0,0,20576,0,26,37,0,95,441,11,51,-10,0,0,91,1,0,21,87040,263
11256000,560,3,50,-23,0,0,0,16117,0,73,39,0,95,438,10,50,0,0,0,91,1,0,5,83968,263
11276000,561,3,51,-20,0,0,0,20631,0,72,36,0,95,450,11,51,0,0,0,91,1,0,5,82944,263
11296000,562,4,52,-16,0,0,0,16675,0,25,39,0,95,481,13,52,0,0,0,85,1,0,9,88064,263
11316000,563,4,50,-27,0,0,0,20635,0,85,38,0,95,436,12,50,0,0,0,92,1,0,3,91136,264
11337000,564,3,50,-17,0,0,0,19684,0,86,38,0,95,438,11,49,0,0,0,91,1,0,6,92160,264
11357000,565,0,51,-24,0,0,0,20618,0,31,38,0,95,453,14,51,0,0,0,88,1,0,19,81920,263
11377000,566,4,51,-16,0,0,0,16160,0,93,39,0,95,451,15,53,-10,0,0,82,1,0,1,89088,265
11397000,567,4,52,-21,0,0,0,20603,0,111,40,0,95,438,13,52,0,0,0,89,1,0,0,91136,264
11417000,568,4,50,-30,0,0,0,16623,0,114,36,0,95,440,13,52,0,0,0,88,1,0,0,89088,264
11437000,569,9,51,-26,0,0,0,20520,0,96,38,0,95,454,13,52,-10,0,0,80,1,0,0,93184,264
11457000,570,3,51,-17,0,0,0,20087,0,44,39,0,95,438,12,49,0,0,0,92,1,0,12,82944,264
11477000,571,11,50,-21,0,0,0,20589,0,41,37,0,95,436,11,51,0,0,0,85,1,0,15,73728,265
11497000,572,6,51,-24,0,0,0,16303,0,26,38,0,95,457,11,51,0,0,0,92,1,0,22,87040,265
11517000,573,4,52,-20,0,0,0,20451,0,29,37,0,95,454,12,50,0,0,0,92,1,0,20,82944,265
11538000,574,7,58,-16,0,0,0,16179,0,48,39,0,95,477,13,58,0,0,0,90,1,0,13,92160,266
11558000,575,6,64,-28,0,0,0,19989,0,43,40,0,95,498,14,64,0,0,0,88,1,0,16,88064,263
11578000,576,3,71,-17,0,0,0,14886,0,9,40,0,95,491,18,66,0,32,160,75,1,0,51,89088,200
11598000,577,9,53,-14,0,0,0,20607,0,44,40,0,95,441,15,62,10,0,0,80,1,0,16,32768,219
11618000,578,7,54,-13,0,0,0,16386,0,46,39,0,95,440,13,54,0,0,0,89,1,0,13,49152,222
11638000,579,0,56,-11,0,0,0,20133,0,57,40,0,95,465,13,55,0,0,0,81,1,0,9,38912,225
11658000,580,4,49,-19,0,0,0,16574,0,66,40,0,95,452,12,50,0,0,0,85,1,0,7,57344,224
11678000,581,10,53,-21,0,0,0,20823,0,108,40,0,95,438,15,53,0,0,0,87,1,0,0,55296,225
11698000,582,4,53,-6,0,0,0,20470,0,120,39,0,95,464,15,54,0,0,0,83,6,0,0,55296,225
11718000,583,11,53,-27,0,0,0,20549,0,75,40,0,95,442,16,53,0,0,0,90,6,0,0,67584,225
11739000,584,3,52,-27,0,0,0,16461,0,77,38,0,95,435,16,56,0,0,0,90,1,0,6,56320,225
11759000,585,7,52,-21,0,0,0,20789,0,70,40,0,95,443,13,52,0,0,0,92,1,0,20,64512,224
11779000,586,3,52,-20,0,0,0,16481,0,32,40,0,95,462,12,52,0,0,0,92,1,0,19,56320,223
11799000,587,10,49,-16,0,0,0,20747,0,27,39,0,95,428,12,50,0,0,0,91,1,0,20,74752,225
11819000,588,11,50,-17,0,0,0,20461,0,30,41,0,95,468,11,51,0,0,0,91,1,0,21,58368,224
11839000,589,14,52,-14,0,0,0,20817,0,58,40,0,95,456,14,52,0,0,0,90,1,0,9,54272,224
11859000,590,10,50,-20,0,0,0,16603,0,58,40,0,95,433,14,51,0,0,0,92,1,0,9,64512,225
11879000,591,4,49,-16,0,0,0,20814,0,32,43,0,95,458,13,51,0,0,0,91,1,0,17,55296,224
11899000,592,3,48,-9,0,0,0,16356,0,38,39,0,95,445,11,49,0,0,0,90,1,0,13,78848,223
11919000,593,8,50,-8,0,0,0,20735,0,77,42,0,95,441,12,50,0,0,0,87,1,0,4,66560,224
11940000,594,4,50,-19,0,0,0,20178,0,78,42,0,95,438,12,51,10,0,0,89,1,0,4,64512,224
11960000,595,4,48,-18,0,0,0,20840,0,42,41,0,95,436,11,49,0,0,0,91,1,0,14,59392,225
11980000,596,4,48,14,0,0,0,16668,0,73,40,0,95,442,11,47,0,0,0,81,1,0,5,67584,226
12000000,597,3,60,-53,0,0,0,14269,0,73,41,0,95,465,12,54,0,0,0,81,1,0,5,98304,186
12020000,598,4,48,-32,0,0,0,16311,0,94,39,0,95,468,11,59,-20,0,0,84,1,0,5,49152,184
12040000,599,4,49,-34,0,0,0,20943,0,95,37,0,95,430,11,49,-20,0,0,86,1,0,1,50176,185
12060000,600,3,47,-28,0,0,0,20142,0,95,38,0,95,432,11,50,-20,0,0,86,1,0,1,35840,185
12080000,601,3,47,-25,0,0,0,20799,0,77,37,0,95,430,13,48,-20,0,0,83,1,0,4,40960,185
12100000,602,11,51,-32,0,0,0,16765,0,116,38,0,95,451,16,51,-20,0,0,89,1,0,0,38912,186
12120000,603,4,47,-35,0,0,0,20843,0,96,37,0,95,443,14,51,-20,0,0,83,1,0,1,49152,186
12141000,604,0,49,-31,0,0,0,16263,0,115,37,0,95,442,13,48,-20,0,0,80,1,0,0,46080,185
12161000,605,4,50,-34,0,0,0,20759,0,116,35,0,95,437,12,50,-20,0,0,91,1,0,0,44032,185
12181000,606,4,51,-32,0,0,0,19870,0,65,37,0,95,450,14,50,-20,0,0,84,1,0,6,32768,185
12201000,607,7,49,-34,0,0,0,20883,0,85,36,0,95,439,13,49,-20,0,0,91,1,0,2,41984,185
12221000,608,4,47,-29,0,0,0,16794,0,69,36,0,95,431,14,48,-20,0,0,87,1,0,6,49152,185
12241000,609,4,47,-27,0,0,0,20913,0,43,36,0,95,442,12,48,-20,0,0,87,1,0,13,43008,186
12261000,610,11,49,-32,0,0,0,16146,0,47,37,0,95,444,11,49,-20,0,0,86,1,0,11,39936,186
12281000,611,4,50,-36,0,0,0,20569,0,95,36,0,95,437,12,49,-20,0,0,90,1,0,1,52224,186
12301000,612,0,51,-23,0,0,0,15485,0,46,42,0,95,450,13,51,-20,0,0,84,1,0,13,79872,187
12321000,613,3,57,-34,0,0,0,20595,0,48,39,0,95,478,14,61,-10,0,0,90,1,0,10,48128,194
12342000,614,7,49,-21,0,0,0,16902,0,55,39,0,95,436,14,49,0,0,0,91,1,0,9,91136,194
12362000,615,3,47,-12,0,0,0,20896,0,55,37,0,95,478,14,47,0,0,0,83,1,0,9,126976,194
12382000,616,4,48,-37,0,0,0,16064,0,55,35,0,95,433,14,47,-20,0,0,85,1,0,9,121856,193
12402000,617,0,49,-13,0,0,0,20664,0,97,40,0,95,430,12,50,-10,0,0,85,4,0,1,138240,194
12422000,618,4,47,-29,0,0,0,19557,0,94,39,0,95,426,11,49,-10,0,0,91,1,0,1,137216,194
12442000,619,7,49,-24,0,0,0,20751,0,48,38,0,95,467,11,49,0,0,0,89,1,0,11,145408,194
12462000,620,12,49,-23,0,0,0,17061,0,34,40,0,95,441,10,49,0,0,0,91,1,0,15,146432,194
12482000,621,3,50,19,0,0,0,16351,0,29,38,0,95,447,12,50,-10,133,10,88,1,0,19,120832,96
12502000,622,4,52,-24,0,0,0,15652,0,32,39,0,95,473,14,62,-20,0,0,83,1,0,20,121856,-130
12522000,623,3,51,-26,0,0,0,20154,0,70,40,0,95,442,12,50,-20,0,0,82,1,0,5,106496,-126
12543000,624,4,50,-1,0,0,0,19310,0,104,37,0,95,444,11,53,-20,0,0,84,1,0,0,100352,-125
12563000,625,9,52,-25,0,0,0,20374,0,45,39,0,95,438,12,52,-10,0,0,92,1,0,3,120832,-126
12583000,626,3,52,-29,0,0,0,16581,0,31,40,0,95,429,11,51,-20,0,0,92,1,0,18,112640,-124
12603000,627,10,50,-24,0,0,0,20375,0,36,39,0,95,446,12,52,-10,0,0,88,1,0,15,118784,-125
12623000,628,11,50,-27,0,0,0,15833,0,108,38,0,95,422,11,50,-10,0,0,88,1,0,0,99328,-126
12643000,629,4,52,-21,0,0,0,20069,0,120,41,0,95,468,14,51,-20,0,0,83,1,0,0,107520,-124
12663000,630,4,50,-28,0,0,0,19115,0,92,38,0,95,454,14,55,-20,0,0,81,1,0,1,105472,-125
12683000,631,4,50,-28,0,0,0,20306,0,75,38,0,95,448,13,51,-20,0,0,86,1,0,7,110592,-125
12703000,632,9,50,-25,0,0,0,16715,0,36,38,0,95,439,11,50,-20,0,0,90,1,0,15,109568,-124
12723000,633,3,50,-30,0,0,0,20206,0,40,39,0,95,470,12,53,-10,0,0,83,1,0,7,100352,-124
12744000,634,10,49,-31,0,0,0,15782,0,84,39,0,95,430,11,51,-20,0,0,92,1,0,3,104448,-126
12764000,635,4,49,-23,0,0,0,20439,0,83,40,0,95,446,11,49,-10,0,0,90,1,0,6,107520,-125
12784000,636,4,50,-26,0,0,0,18799,0,40,42,0,95,438,13,50,-20,0,0,90,1,0,14,104448,-125
12804000,637,3,51,-32,0,0,0,20333,0,108,39,0,95,453,12,52,-20,0,0,91,1,0,0,109568,-125
12824000,638,11,49,-27,0,0,0,16905,0,106,40,0,95,429,12,50,-20,0,0,91,1,0,0,106496,-124
12844000,639,4,49,-28,0,0,0,20412,0,39,38,0,95,433,13,49,-20,0,0,86,1,0,13,104448,-125
12864000,640,10,50,-28,0,0,0,15679,0,88,39,0,95,432,13,50,-20,0,0,86,1,0,2,101376,-126
12884000,641,3,50,-30,0,0,0,20450,0,99,38,0,95,427,14,50,-20,0,0,82,1,0,0,105472,-125
12904000,642,7,48,-23,0,0,0,18919,0,88,38,0,95,424,13,49,-20,0,0,91,1,0,2,89088,-125
12924000,643,4,49,-26,0,0,0,20461,0,74,38,0,95,428,12,49,-10,0,0,92,1,0,12,104448,-125
12945000,644,3,50,-32,0,0,0,16847,0,84,38,0,95,448,11,51,-20,0,0,85,1,0,2,106496,-125
12965000,645,10,48,-30,0,0,0,20359,0,108,37,0,95,443,11,49,-20,0,0,85,1,0,0,100352,-126
12985000,646,7,49,-28,0,0,0,15620,0,102,39,0,95,439,11,49,-20,0,0,92,1,0,0,120832,-126
13005000,647,4,49,-29,0,0,0,20397,0,82,38,0,95,441,13,53,-20,0,0,83,1,0,2,105472,-125
13025000,648,3,50,-29,0,0,0,18888,0,89,39,0,95,451,13,50,-10,0,0,92,1,0,2,101376,-125
13045000,649,10,49,-23,0,0,0,20511,0,82,39,0,95,462,11,49,-20,0,0,91,1,0,5,112640,-125
13065000,650,11,50,-27,0,0,0,17108,0,40,38,0,95,430,12,49,-20,0,0,86,1,0,14,101376,-125
13085000,651,7,49,-27,0,0,0,20076,0,40,37,0,95,436,14,50,-20,0,0,92,1,0,14,118784,-124
13105000,652,11,49,-33,0,0,0,15478,0,110,39,0,95,446,13,50,-20,0,0,91,1,0,0,124928,-126
13125000,653,8,51,-25,0,0,0,20249,0,110,40,0,95,442,14,50,-10,0,0,85,1,0,0,113664,-123
13146000,654,4,50,-30,0,0,0,18721,0,67,40,0,95,439,13,49,-20,0,0,86,1,0,11,103424,-125
13166000,655,0,50,-4,0,0,0,20209,0,67,40,0,95,439,12,50,-20,0,0,85,1,0,3,108544,-123
13186000,656,4,49,-31,0,0,0,17135,0,85,41,0,95,455,12,48,-20,0,0,88,6,0,3,107520,-123
13206000,657,4,50,-21,0,0,0,20281,0,71,38,0,95,452,11,50,-10,0,0,81,1,0,10,129024,-123
13226000,658,9,47,-25,0,0,0,15443,0,92,38,0,95,434,11,51,-10,0,0,82,1,0,1,120832,-125
13246000,659,7,50,-31,0,0,0,20209,0,156,40,0,95,447,13,48,-30,0,0,90,6,0,0,110592,-124
13266000,660,14,49,-31,0,0,0,18578,0,136,37,0,95,433,13,49,-20,0,0,91,1,0,0,103424,-124
13286000,661,11,49,-28,0,0,0,20412,0,51,37,0,95,426,12,49,-10,0,0,92,1,0,15,109568,-124
13306000,662,4,48,-28,0,0,0,17217,0,42,38,0,95,446,11,50,-20,0,0,90,1,0,13,105472,-123
13326000,663,3,47,-31,0,0,0,20461,0,62,36,0,95,423,12,49,-30,0,0,82,1,0,7,111616,-124
13347000,664,11,49,-33,0,0,0,15370,0,90,39,0,95,465,12,49,-20,0,0,87,1,0,2,123904,-125
13367000,665,4,49,-31,0,0,0,20514,0,76,40,0,95,449,12,49,-20,0,0,90,1,0,4,113664,-124
13387000,666,10,49,-28,0,0,0,18349,0,62,38,0,95,427,12,49,-20,0,0,85,1,0,7,104448,-124
13407000,667,3,48,-31,0,0,0,20379,0,95,40,0,95,443,13,49,-20,0,0,86,1,0,0,104448,-124
13427000,668,3,52,-25,0,0,0,16966,0,97,38,0,95,460,14,50,-20,0,0,90,6,0,0,102400,-99
13447000,669,12,47,-9,0,0,0,20423,0,68,39,0,95,449,13,48,0,0,0,91,1,0,9,114688,-64
13467000,670,0,47,-14,0,0,0,15256,0,92,43,0,95,422,14,47,-10,0,0,86,1,0,0,111616,-63
13487000,671,3,47,-12,0,0,0,20579,0,118,41,0,95,435,13,49,0,0,0,90,6,0,0,119808,-62
13507000,672,3,49,-4,0,0,0,18052,0,95,42,0,95,437,13,48,0,0,0,87,3,0,1,111616,-60
13527000,673,8,45,-8,0,0,0,20642,0,83,39,0,95,425,12,50,0,0,0,86,3,0,1,106496,-60
13548000,674,13,48,-13,0,0,0,17570,0,101,40,0,95,433,11,47,0,0,0,91,6,0,0,101376,-59
13568000,675,3,48,-11,0,0,0,20566,0,83,42,0,95,448,11,49,0,0,0,88,3,0,6,105472,-57
13588000,676,3,47,-9,0,0,0,15230,0,71,42,0,95,426,10,48,0,0,0,91,3,0,5,103424,-59
13608000,677,4,49,2,0,0,0,20377,0,71,37,0,95,467,14,46,0,0,0,81,6,0,5,108544,-57
13628000,678,4,50,-12,0,0,0,18138,0,99,41,0,95,456,14,49,0,0,0,85,6,0,0,94208,-57
13648000,679,4,47,-13,0,0,0,20699,0,129,40,0,95,414,12,47,0,0,0,90,6,0,0,107520,-57
13668000,680,7,49,-10,0,0,0,17589,0,121,39,0,95,428,13,48,0,0,0,91,3,0,0,106496,-56
13688000,681,3,49,-7,0,0,0,20691,0,98,40,0,95,426,12,47,0,0,0,92,6,0,0,98304,-56
13708000,682,7,46,-7,0,0,0,15115,0,94,40,0,95,432,14,48,0,0,0,86,6,0,1,101376,-58
13728000,683,3,48,-16,0,0,0,20576,0,102,40,0,95,435,14,48,-10,0,0,92,4,0,0,110592,-56
13749000,684,11,47,-15,0,0,0,18047,0,116,40,0,95,435,14,47,-10,0,0,87,6,0,0,100352,-57
13769000,685,11,49,-11,0,0,0,20686,0,82,40,0,95,432,14,48,0,0,0,91,6,0,5,95232,-56
13789000,686,12,48,-9,0,0,0,17772,0,47,42,0,95,415,15,48,0,0,0,91,1,0,10,92160,-55
13809000,687,11,48,-4,0,0,0,20758,0,52,40,0,95,438,14,47,0,0,0,91,3,0,10,103424,-56
13829000,688,0,46,-5,0,0,0,15060,0,49,39,0,95,442,15,48,0,0,0,82,3,0,12,100352,-56
13849000,689,10,48,-7,0,0,0,20639,0,70,37,0,95,431,14,48,0,0,0,84,6,0,4,90112,-55
13869000,690,4,48,-11,0,0,0,17807,0,70,37,0,95,436,12,48,-10,0,0,87,6,0,4,104448,-54
13889000,691,15,48,11,0,0,0,20538,0,115,41,0,95,429,12,48,0,0,0,87,6,0,0,92160,-55
13909000,692,10,48,-9,0,0,0,17865,0,102,36,0,95,431,13,48,0,0,0,89,6,0,0,102400,-54
13929000,693,4,53,17,0,0,0,20295,0,48,40,0,95,470,14,51,0,0,0,86,6,0,12,102400,-49
13950000,694,11,47,-8,0,0,0,15031,0,47,40,0,95,431,13,47,0,0,0,89,6,0,12,91136,-52
13970000,695,4,48,-7,0,0,0,20675,0,68,38,0,95,431,12,48,0,0,0,88,3,0,6,81920,-51
13990000,696,7,48,-12,0,0,0,17860,0,103,38,0,95,446,12,48,0,0,0,85,6,0,0,84992,-52
14010000,697,10,48,-10,0,0,0,20759,0,120,40,0,95,424,12,49,0,0,0,90,6,0,0,93184,-51
14030000,698,10,47,-10,0,0,0,18044,0,89,38,0,95,428,11,48,0,0,0,91,1,0,2,78848,-51
14050000,699,3,47,-3,0,0,0,20432,0,41,39,0,95,431,12,49,10,0,0,90,1,0,14,95232,-52
14070000,700,12,48,-14,0,0,0,15022,0,80,39,0,95,436,13,48,0,0,0,83,1,0,3,91136,-50
14090000,701,8,48,-8,0,0,0,20420,0,133,40,0,95,436,15,48,-10,0,0,86,6,0,0,70656,-51
14110000,702,10,49,-13,0,0,0,17807,0,115,41,0,95,435,13,49,0,0,0,92,1,0,0,93184,-52
14130000,703,9,48,-9,0,0,0,20656,0,45,38,0,95,428,12,48,0,0,0,89,1,0,13,81920,-51
14151000,704,9,48,-4,0,0,0,18097,0,65,40,0,95,428,12,48,0,0,0,91,3,0,6,86016,-51
14171000,705,11,48,-6,0,0,0,20502,0,63,41,0,95,433,11,48,0,0,0,91,6,0,7,91136,-51
14191000,706,3,47,-11,0,0,0,15147,0,101,38,0,95,440,11,48,0,0,0,86,6,0,0,88064,-50
14211000,707,10,48,-10,0,0,0,20628,0,113,40,0,95,431,12,48,0,0,0,92,6,0,0,94208,-51
14231000,708,14,46,-10,0,0,0,17619,0,66,39,0,95,429,12,47,0,0,0,91,3,0,6,93184,-51
14251000,709,7,47,-4,0,0,0,20527,0,74,38,0,95,431,11,47,0,0,0,87,3,0,5,87040,-51
14271000,710,11,48,-11,0,0,0,18205,0,83,38,0,95,429,12,48,0,0,0,90,6,0,3,86016,-51
14291000,711,3,47,-5,0,0,0,20683,0,57,42,0,95,421,12,48,0,0,0,91,3,0,8,78848,-51
14311000,712,7,47,-7,0,0,0,15189,0,68,40,0,95,434,13,49,0,0,0,86,3,0,5,89088,-49
14331000,713,11,48,-8,0,0,0,20576,0,85,39,0,95,449,12,48,0,0,0,84,6,0,2,96256,-50
14352000,714,4,47,-6,0,0,0,17579,0,78,39,0,95,433,13,48,0,0,0,82,6,0,4,86016,-52
14372000,715,4,47,-4,0,0,0,20553,0,101,38,0,95,415,13,47,0,0,0,91,6,0,0,103424,-50
14392000,716,10,50,-10,0,0,0,18353,0,103,40,0,95,439,13,48,0,0,0,91,6,0,0,74752,-50
14412000,717,3,50,-9,0,0,0,20650,0,63,40,0,95,451,13,50,0,0,0,91,3,0,7,86016,-50
14432000,718,3,48,-6,0,0,0,15329,0,37,38,0,95,443,13,49,0,0,0,90,3,0,14,84992,-49
14452000,719,3,48,-4,0,0,0,20596,0,62,39,0,95,431,11,47,0,0,0,87,3,0,7,79872,-50
